id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4,disciplina,media_b1,taxa_atividades_b1,media_b2,taxa_atividades_b2,media_b3,taxa_atividades_b3,media_b4,taxa_atividades_b4,media_anual,total_faltas,frequencia_anual,total_ativs_entregues,total_ativs,taxa_atividades_anual,situacao,matricula,nome,turma,serie,genero,data_nascimento,disciplina_key,faixa_desempenho,nivel_saeb_est
20240337,P002,60,7.1,4.5,3,10,12,9.7,5.2,4,10,18,5.5,6.7,3,10,15,8.9,7.7,7,10,20,Matemática,5.8,0.3,7.45,0.4,6.1,0.3,8.3,0.7,6.91,65,0.7292,17,40,0.425,Reprovado,20240337,Rafaela Oliveira,2ºD,2º Ano,F,2008-10-16,matematica,Básico,6
20240338,P002,60,6.9,7.0,8,10,4,6.2,7.1,7,10,10,1.6,5.6,7,10,12,6.6,4.0,8,10,9,Matemática,6.95,0.8,6.65,0.7,3.6,0.7,5.3,0.8,5.63,35,0.8542,30,40,0.75,Reprovado,20240338,Patricia Silva,2ºD,2º Ano,F,2006-11-09,matematica,Básico,6
20240339,P002,60,6.8,5.8,9,10,2,9.3,9.0,9,10,4,5.3,5.8,10,10,4,6.0,5.3,8,10,5,Matemática,6.3,0.9,9.15,0.9,5.55,1.0,5.65,0.8,6.66,15,0.9375,36,40,0.9,Aprovado,20240339,Pedro Almeida,2ºD,2º Ano,M,2008-11-02,matematica,Básico,6
20240340,P002,60,6.5,4.8,8,10,12,4.1,7.2,8,10,10,7.3,4.7,5,10,9,7.7,5.0,8,10,7,Matemática,5.65,0.8,5.65,0.8,6.0,0.5,6.35,0.8,5.91,38,0.8417,29,40,0.725,Reprovado,20240340,Rafaela Nunes,2ºD,2º Ano,F,2007-01-07,matematica,Básico,6
20240341,P002,60,6.6,7.6,4,10,11,6.1,6.9,6,10,11,5.2,5.8,2,10,15,5.7,4.8,7,10,9,Matemática,7.1,0.4,6.5,0.6,5.5,0.2,5.25,0.7,6.09,46,0.8083,19,40,0.475,Aprovado,20240341,Emanuel Rodrigues,2ºD,2º Ano,M,2008-07-03,matematica,Básico,6
20240342,P002,60,5.8,3.3,9,10,3,5.2,5.6,10,10,1,5.7,5.7,10,10,4,6.0,7.0,10,10,1,Matemática,4.55,0.9,5.4,1.0,5.7,1.0,6.5,1.0,5.54,9,0.9625,39,40,0.975,Reprovado,20240342,Vanessa Moreira,2ºD,2º Ano,F,2008-04-19,matematica,Básico,6
20240343,P002,60,7.7,5.0,9,10,7,4.0,4.2,6,10,3,5.2,5.5,6,10,6,4.7,3.8,6,10,7,Matemática,6.35,0.9,4.1,0.6,5.35,0.6,4.25,0.6,5.01,23,0.9042,27,40,0.675,Reprovado,20240343,Thiago Ribeiro,2ºD,2º Ano,M,2007-11-18,matematica,Básico,6
20240344,P002,60,5.3,6.4,6,10,10,7.2,5.1,4,10,13,5.4,4.5,3,10,19,6.1,4.6,6,10,20,Matemática,5.85,0.6,6.15,0.4,4.95,0.3,5.35,0.6,5.57,62,0.7417,19,40,0.475,Reprovado,20240344,Ingrid Nascimento,2ºD,2º Ano,F,2008-03-26,matematica,Básico,6
20240345,P002,60,7.2,2.9,3,10,16,5.5,6.7,2,10,10,6.5,10.0,4,10,18,6.7,4.3,5,10,15,Matemática,5.05,0.3,6.1,0.2,8.25,0.4,5.5,0.5,6.22,59,0.7542,14,40,0.35,Aprovado,20240345,Alexandre Nascimento,2ºD,2º Ano,M,2008-02-17,matematica,Básico,6
20240346,P002,60,5.9,2.9,3,10,13,6.0,4.6,2,10,13,7.8,5.1,6,10,9,5.9,5.0,2,10,10,Matemática,4.4,0.3,5.3,0.2,6.45,0.6,5.45,0.2,5.4,45,0.8125,13,40,0.325,Reprovado,20240346,Nicolas Nascimento,2ºD,2º Ano,M,2007-01-04,matematica,Básico,6
20240347,P002,60,9.2,5.5,8,10,12,9.4,7.6,5,10,5,7.0,6.8,6,10,4,6.8,2.7,7,10,4,Matemática,7.35,0.8,8.5,0.5,6.9,0.6,4.75,0.7,6.88,25,0.8958,26,40,0.65,Aprovado,20240347,Fernanda Teixeira,2ºD,2º Ano,F,2006-06-20,matematica,Básico,6
20240348,P002,60,5.6,7.6,5,10,11,6.0,3.6,5,10,3,6.0,9.2,5,10,8,8.4,6.0,7,10,6,Matemática,6.6,0.5,4.8,0.5,7.6,0.5,7.2,0.7,6.55,28,0.8833,22,40,0.55,Aprovado,20240348,Nathan Nascimento,2ºD,2º Ano,M,2008-07-25,matematica,Básico,6
20240349,P002,60,7.8,5.5,10,10,1,3.1,4.5,9,10,0,8.9,5.6,10,10,1,5.7,5.6,8,10,3,Matemática,6.65,1.0,3.8,0.9,7.25,1.0,5.65,0.8,5.84,5,0.9792,37,40,0.925,Reprovado,20240349,Ana Costa,2ºD,2º Ano,F,2008-05-26,matematica,Básico,6
20240350,P002,60,9.5,9.0,6,10,10,10.0,5.8,9,10,10,6.7,3.4,9,10,11,8.8,4.0,7,10,6,Matemática,9.25,0.6,7.9,0.9,5.05,0.9,6.4,0.7,7.15,37,0.8458,31,40,0.775,Aprovado,20240350,Kaio Ribeiro,2ºD,2º Ano,M,2007-04-12,matematica,Adequado,7
20240351,P002,60,6.5,4.1,8,10,9,5.1,4.6,8,10,12,5.0,5.1,9,10,3,5.1,7.6,9,10,12,Matemática,5.3,0.8,4.85,0.8,5.05,0.9,6.35,0.9,5.39,36,0.85,34,40,0.85,Reprovado,20240351,Gabriel Barbosa,2ºD,2º Ano,M,2007-07-06,matematica,Básico,6
20240352,P002,60,4.1,6.5,8,10,4,8.3,5.2,10,10,5,4.8,5.7,8,10,5,8.2,6.5,9,10,0,Matemática,5.3,0.8,6.75,1.0,5.25,0.8,7.35,0.9,6.16,14,0.9417,35,40,0.875,Aprovado,20240352,Alexandre Cardoso,2ºD,2º Ano,M,2008-07-03,matematica,Básico,6
20240353,P002,60,5.2,7.0,9,10,2,4.1,7.3,10,10,4,6.9,5.6,8,10,5,4.6,4.5,8,10,4,Matemática,6.1,0.9,5.7,1.0,6.25,0.8,4.55,0.8,5.65,15,0.9375,35,40,0.875,Reprovado,20240353,Gabriel Lima,2ºD,2º Ano,M,2007-04-23,matematica,Básico,6
20240354,P002,60,7.1,8.3,5,10,6,5.0,6.9,9,10,5,2.4,5.1,7,10,9,6.1,4.5,8,10,4,Matemática,7.7,0.5,5.95,0.9,3.75,0.7,5.3,0.8,5.68,24,0.9,29,40,0.725,Reprovado,20240354,Fernanda Cardoso,2ºD,2º Ano,F,2007-03-13,matematica,Básico,6
20240355,P002,60,4.4,4.9,5,10,15,6.6,5.8,5,10,11,2.1,2.3,3,10,20,5.0,6.9,3,10,12,Matemática,4.65,0.5,6.2,0.5,2.2,0.3,5.95,0.3,4.75,58,0.7583,16,40,0.4,Reprovado,20240355,Kaio Carvalho,2ºD,2º Ano,M,2008-03-24,matematica,Insuficiente,4
20240356,P002,60,6.3,9.0,9,10,7,6.8,6.4,5,10,10,8.8,4.6,6,10,11,9.8,5.6,9,10,9,Matemática,7.65,0.9,6.6,0.5,6.7,0.6,7.7,0.9,7.16,37,0.8458,29,40,0.725,Aprovado,20240356,Nayara Farias,2ºD,2º Ano,F,2007-02-03,matematica,Adequado,7
20240357,P002,60,3.9,7.3,5,10,5,5.4,9.8,9,10,9,5.3,6.7,5,10,4,3.6,7.6,9,10,7,Matemática,5.6,0.5,7.6,0.9,6.0,0.5,5.6,0.9,6.2,25,0.8958,28,40,0.7,Aprovado,20240357,Vanessa Oliveira,2ºD,2º Ano,F,2007-08-12,matematica,Básico,6
20240358,P002,60,4.7,7.4,8,10,10,5.3,2.4,7,10,5,6.4,6.3,7,10,5,7.7,8.9,9,10,9,Matemática,6.05,0.8,3.85,0.7,6.35,0.7,8.3,0.9,6.14,29,0.8792,31,40,0.775,Aprovado,20240358,Nicolas Carvalho,2ºD,2º Ano,M,2006-03-03,matematica,Básico,6
20240359,P002,60,9.6,7.7,7,10,15,6.6,3.6,3,10,16,6.5,6.5,5,10,13,5.8,7.3,6,10,9,Matemática,8.65,0.7,5.1,0.3,6.5,0.5,6.55,0.6,6.7,53,0.7792,21,40,0.525,Aprovado,20240359,Vanessa Almeida,2ºD,2º Ano,F,2007-09-18,matematica,Básico,6
20240360,P002,60,8.1,4.6,6,10,3,4.6,5.9,8,10,11,5.0,3.2,7,10,5,4.3,3.9,6,10,12,Matemática,6.35,0.6,5.25,0.8,4.1,0.7,4.1,0.6,4.95,31,0.8708,27,40,0.675,Reprovado,20240360,Bernardo Farias,2ºD,2º Ano,M,2006-01-03,matematica,Insuficiente,4
20240361,P003,60,4.9,4.4,10,10,4,5.2,1.9,9,10,0,2.4,5.9,9,10,0,4.6,4.9,8,10,2,Matemática,4.65,1.0,3.55,0.9,4.15,0.9,4.75,0.8,4.28,6,0.975,36,40,0.9,Reprovado,20240361,Cecília Santos,3ºA,3º Ano,F,2005-10-20,matematica,Insuficiente,4
20240362,P003,60,3.8,5.1,6,10,16,7.1,3.4,5,10,10,1.0,5.0,7,10,17,6.2,3.7,7,10,15,Matemática,4.45,0.6,5.25,0.5,3.0,0.7,4.95,0.7,4.41,58,0.7583,25,40,0.625,Reprovado,20240362,Alexandre Santos,3ºA,3º Ano,M,2006-01-10,matematica,Insuficiente,5
20240363,P003,60,3.5,2.9,9,10,5,4.2,4.5,7,10,6,2.1,3.8,5,10,10,3.4,3.2,6,10,7,Matemática,3.2,0.9,4.35,0.7,2.95,0.5,3.3,0.6,3.45,28,0.8833,27,40,0.675,Reprovado,20240363,Jéssica Monteiro,3ºA,3º Ano,F,2005-12-18,matematica,Insuficiente,5
20240364,P003,60,4.3,0.5,5,10,5,3.9,1.7,5,10,8,5.9,5.3,9,10,8,4.8,6.4,5,10,12,Matemática,2.4,0.5,2.8,0.5,5.6,0.9,5.6,0.5,4.1,33,0.8625,24,40,0.6,Reprovado,20240364,Hiago Cardoso,3ºA,3º Ano,M,2005-10-17,matematica,Insuficiente,5
20240365,P003,60,3.2,3.6,8,10,7,5.8,4.0,7,10,9,5.4,2.7,7,10,7,3.6,5.6,9,10,8,Matemática,3.4,0.8,4.9,0.7,4.05,0.7,4.6,0.9,4.24,31,0.8708,31,40,0.775,Reprovado,20240365,Eduarda Nunes,3ºA,3º Ano,F,2006-03-05,matematica,Insuficiente,5
20240366,P003,60,2.6,2.5,3,10,17,3.9,2.7,2,10,17,4.4,4.3,6,10,9,5.7,4.6,2,10,9,Matemática,2.55,0.3,3.3,0.2,4.35,0.6,5.15,0.2,3.84,52,0.7833,13,40,0.325,Reprovado,20240366,Helena Araújo,3ºA,3º Ano,F,2006-08-05,matematica,Insuficiente,4
20240367,P003,60,4.1,2.2,6,10,11,4.7,3.0,8,10,5,5.3,6.2,9,10,5,1.4,6.2,9,10,11,Matemática,3.15,0.6,3.85,0.8,5.75,0.9,3.8,0.9,4.14,32,0.8667,32,40,0.8,Reprovado,20240367,Daniela Nascimento,3ºA,3º Ano,F,2006-05-14,matematica,Insuficiente,4
20240368,P003,60,3.7,5.2,5,10,10,5.4,6.0,7,10,13,7.0,5.4,2,10,8,3.8,5.4,5,10,19,Matemática,4.45,0.5,5.7,0.7,6.2,0.2,4.6,0.5,5.24,50,0.7917,19,40,0.475,Reprovado,20240368,Cecília Nascimento,3ºA,3º Ano,F,2005-06-09,matematica,Básico,6
20240369,P003,60,4.8,4.9,8,10,5,4.4,2.8,9,10,2,2.6,4.0,9,10,3,4.4,3.1,8,10,1,Matemática,4.85,0.8,3.6,0.9,3.3,0.9,3.75,0.8,3.88,11,0.9542,34,40,0.85,Reprovado,20240369,Gabriel Melo,3ºA,3º Ano,M,2007-11-16,matematica,Insuficiente,3
20240370,P003,60,5.5,6.4,5,10,10,3.6,4.9,2,10,11,4.6,4.7,4,10,16,4.7,6.5,2,10,18,Matemática,5.95,0.5,4.25,0.2,4.65,0.4,5.6,0.2,5.11,55,0.7708,13,40,0.325,Reprovado,20240370,Pedro Teixeira,3ºA,3º Ano,M,2005-08-04,matematica,Básico,6
20240371,P003,60,3.5,1.9,6,10,5,3.1,5.3,6,10,7,4.2,3.4,6,10,12,2.5,4.5,7,10,5,Matemática,2.7,0.6,4.2,0.6,3.8,0.6,3.5,0.7,3.55,29,0.8792,25,40,0.625,Reprovado,20240371,Eduarda Ferreira,3ºA,3º Ano,F,2005-07-11,matematica,Insuficiente,4
20240372,P003,60,5.8,3.4,6,10,8,4.0,6.1,7,10,10,2.2,2.0,7,10,5,3.3,5.7,6,10,12,Matemática,4.6,0.6,5.05,0.7,2.1,0.7,4.5,0.6,4.06,35,0.8542,26,40,0.65,Reprovado,20240372,Felipe Cardoso,3ºA,3º Ano,M,2006-06-15,matematica,Insuficiente,4
20240373,P003,60,4.6,3.7,6,10,10,5.2,3.8,5,10,9,2.2,4.5,3,10,15,4.5,2.5,5,10,13,Matemática,4.15,0.6,4.5,0.5,3.35,0.3,3.5,0.5,3.88,47,0.8042,19,40,0.475,Reprovado,20240373,Ana Araújo,3ºA,3º Ano,F,2007-10-05,matematica,Insuficiente,3
20240374,P003,60,3.0,0.8,4,10,9,4.8,3.9,7,10,14,4.6,7.1,5,10,20,4.1,3.4,5,10,17,Matemática,1.9,0.4,4.35,0.7,5.85,0.5,3.75,0.5,3.96,60,0.75,21,40,0.525,Reprovado,20240374,Sabrina Gomes,3ºA,3º Ano,F,2007-12-07,matematica,Insuficiente,4
20240375,P003,60,4.8,2.7,4,10,10,4.2,4.8,5,10,19,3.6,4.4,7,10,8,2.7,3.8,5,10,10,Matemática,3.75,0.4,4.5,0.5,4.0,0.7,3.25,0.5,3.88,47,0.8042,21,40,0.525,Reprovado,20240375,Helena Costa,3ºA,3º Ano,F,2005-07-11,matematica,Insuficiente,5
20240376,P003,60,5.7,6.2,9,10,2,5.2,2.5,10,10,3,3.2,1.4,8,10,2,6.5,3.6,8,10,0,Matemática,5.95,0.9,3.85,1.0,2.3,0.8,5.05,0.8,4.29,7,0.9708,35,40,0.875,Reprovado,20240376,Beatriz Barbosa,3ºA,3º Ano,F,2007-11-16,matematica,Insuficiente,4
20240377,P003,60,5.9,6.1,9,10,5,3.9,3.1,8,10,0,3.6,3.6,10,10,2,2.3,3.7,9,10,2,Matemática,6.0,0.9,3.5,0.8,3.6,1.0,3.0,0.9,4.03,9,0.9625,36,40,0.9,Reprovado,20240377,Davi Carvalho,3ºA,3º Ano,M,2005-06-13,matematica,Insuficiente,3
20240378,P003,60,3.3,4.6,6,10,8,2.8,2.5,8,10,3,0.8,3.1,5,10,5,2.4,2.7,9,10,6,Matemática,3.95,0.6,2.65,0.8,1.95,0.5,2.55,0.9,2.77,22,0.9083,28,40,0.7,Reprovado,20240378,Helena Oliveira,3ºA,3º Ano,F,2006-06-04,matematica,Insuficiente,4
20240379,P003,60,4.4,6.6,7,10,18,3.0,6.9,4,10,10,5.3,5.0,5,10,10,4.5,3.8,2,10,9,Matemática,5.5,0.7,4.95,0.4,5.15,0.5,4.15,0.2,4.94,47,0.8042,18,40,0.45,Reprovado,20240379,Gustavo Nascimento,3ºA,3º Ano,M,2005-10-18,matematica,Insuficiente,4
20240380,P003,60,4.5,3.6,3,10,17,0.5,4.2,5,10,12,4.6,1.7,3,10,20,4.9,3.7,2,10,10,Matemática,4.05,0.3,2.35,0.5,3.15,0.3,4.3,0.2,3.46,59,0.7542,13,40,0.325,Reprovado,20240380,Larissa Cardoso,3ºA,3º Ano,F,2007-01-24,matematica,Insuficiente,4
20240381,P003,60,3.8,4.0,9,10,4,6.4,3.1,9,10,3,6.1,2.4,10,10,2,6.2,3.4,10,10,1,Matemática,3.9,0.9,4.75,0.9,4.25,1.0,4.8,1.0,4.42,10,0.9583,38,40,0.95,Reprovado,20240381,Natália Santos,3ºA,3º Ano,F,2007-04-15,matematica,Insuficiente,5
20240382,P003,60,6.4,3.8,9,10,9,0.6,2.1,7,10,3,2.7,3.2,7,10,5,4.0,0.5,8,10,8,Matemática,5.1,0.9,1.35,0.7,2.95,0.7,2.25,0.8,2.91,25,0.8958,31,40,0.775,Reprovado,20240382,Pedro Santos,3ºA,3º Ano,M,2007-02-27,matematica,Insuficiente,5
20240383,P003,60,2.4,3.7,10,10,3,3.7,2.3,10,10,2,4.7,4.5,8,10,5,3.8,3.0,10,10,1,Matemática,3.05,1.0,3.0,1.0,4.6,0.8,3.4,1.0,3.51,11,0.9542,38,40,0.95,Reprovado,20240383,Leandro Oliveira,3ºA,3º Ano,M,2006-11-16,matematica,Insuficiente,5
20240384,P003,60,3.4,2.7,5,10,11,4.1,4.0,7,10,6,2.5,2.8,9,10,9,2.7,2.7,6,10,4,Matemática,3.05,0.5,4.05,0.7,2.65,0.9,2.7,0.6,3.11,30,0.875,27,40,0.675,Reprovado,20240384,Rafaela Lima,3ºA,3º Ano,F,2006-04-09,matematica,Insuficiente,3
20240385,P003,60,3.2,4.0,9,10,3,4.3,3.4,6,10,7,3.6,4.0,5,10,6,3.9,4.2,5,10,4,Matemática,3.6,0.9,3.85,0.6,3.8,0.5,4.05,0.5,3.82,20,0.9167,25,40,0.625,Reprovado,20240385,Caio Cardoso,3ºA,3º Ano,M,2007-07-26,matematica,Insuficiente,5
20240386,P003,60,4.0,4.1,9,10,3,1.5,6.4,8,10,3,4.2,4.8,9,10,0,5.6,2.6,9,10,0,Matemática,4.05,0.9,3.95,0.8,4.5,0.9,4.1,0.9,4.15,6,0.975,35,40,0.875,Reprovado,20240386,Mariana Melo,3ºA,3º Ano,F,2006-10-16,matematica,Insuficiente,5
20240387,P003,60,3.3,4.7,5,10,9,2.0,4.2,5,10,19,3.9,2.9,5,10,16,3.4,3.3,2,10,19,Matemática,4.0,0.5,3.1,0.5,3.4,0.5,3.35,0.2,3.46,63,0.7375,17,40,0.425,Reprovado,20240387,Fábio Souza,3ºA,3º Ano,M,2007-09-28,matematica,Insuficiente,3
20240388,P003,60,5.1,3.3,9,10,4,1.2,3.2,10,10,3,5.2,3.0,10,10,5,4.1,3.2,8,10,1,Matemática,4.2,0.9,2.2,1.0,4.1,1.0,3.65,0.8,3.54,13,0.9458,37,40,0.925,Reprovado,20240388,Mateus Almeida,3ºA,3º Ano,M,2007-01-26,matematica,Insuficiente,3
20240389,P003,60,4.0,6.8,7,10,16,4.9,6.9,2,10,9,3.2,3.2,2,10,10,4.9,3.7,4,10,16,Matemática,5.4,0.7,5.9,0.2,3.2,0.2,4.3,0.4,4.7,51,0.7875,15,40,0.375,Reprovado,20240389,Davi Barros,3ºA,3º Ano,M,2007-09-20,matematica,Insuficiente,3
20240390,P003,60,3.5,3.1,6,10,3,2.4,1.5,5,10,8,3.6,4.4,5,10,11,4.0,3.5,6,10,10,Matemática,3.3,0.6,1.95,0.5,4.0,0.5,3.75,0.6,3.25,32,0.8667,22,40,0.55,Reprovado,20240390,Nathan Almeida,3ºA,3º Ano,M,2005-02-25,matematica,Insuficiente,5
20240391,P003,60,3.2,5.3,8,10,0,2.2,2.5,10,10,0,5.4,4.7,8,10,3,3.5,4.7,9,10,2,Matemática,4.25,0.8,2.35,1.0,5.05,0.8,4.1,0.9,3.94,5,0.9792,35,40,0.875,Reprovado,20240391,Heloísa Silva,3ºA,3º Ano,F,2007-06-06,matematica,Insuficiente,4
20240392,P003,60,2.5,3.6,8,10,11,3.0,6.1,8,10,7,2.3,5.5,6,10,4,5.5,6.9,7,10,8,Matemática,3.05,0.8,4.55,0.8,3.9,0.6,6.2,0.7,4.42,30,0.875,29,40,0.725,Reprovado,20240392,Vitor Teixeira,3ºA,3º Ano,M,2005-10-21,matematica,Insuficiente,3
20240393,P003,60,3.6,6.4,6,10,19,7.3,2.7,7,10,9,4.2,7.3,4,10,12,4.0,4.2,3,10,12,Matemática,5.0,0.6,5.0,0.7,5.75,0.4,4.1,0.3,4.96,52,0.7833,20,40,0.5,Reprovado,20240393,Otávio Teixeira,3ºA,3º Ano,M,2006-06-26,matematica,Insuficiente,5
20240394,P003,60,5.5,5.0,3,10,20,6.3,4.6,5,10,11,5.1,3.1,7,10,20,5.0,3.5,6,10,12,Matemática,5.25,0.3,5.45,0.5,4.1,0.7,4.25,0.6,4.76,63,0.7375,21,40,0.525,Reprovado,20240394,Fernanda Ribeiro,3ºA,3º Ano,F,2005-02-09,matematica,Insuficiente,5
20240395,P003,60,5.5,4.8,9,10,9,5.9,2.4,8,10,10,6.6,6.4,6,10,9,5.2,6.8,8,10,4,Matemática,5.15,0.9,4.15,0.8,6.5,0.6,6.0,0.8,5.45,32,0.8667,31,40,0.775,Reprovado,20240395,Sabrina Oliveira,3ºA,3º Ano,F,2007-09-18,matematica,Básico,6
20240396,P003,60,1.7,3.4,5,10,3,3.0,5.2,8,10,4,2.6,5.3,9,10,8,6.2,5.2,9,10,12,Matemática,2.55,0.5,4.1,0.8,3.95,0.9,5.7,0.9,4.08,27,0.8875,31,40,0.775,Reprovado,20240396,Henrique Rodrigues,3ºA,3º Ano,M,2007-04-15,matematica,Insuficiente,4
20240397,P003,60,5.3,2.3,5,10,10,3.6,3.7,5,10,12,3.2,4.7,4,10,11,1.7,6.7,3,10,11,Matemática,3.8,0.5,3.65,0.5,3.95,0.4,4.2,0.3,3.9,44,0.8167,17,40,0.425,Reprovado,20240397,Daniela Carvalho,3ºA,3º Ano,F,2006-11-19,matematica,Insuficiente,3
20240398,P003,60,3.7,4.1,8,10,3,3.9,3.7,8,10,2,4.3,3.7,10,10,4,6.3,0.8,9,10,5,Matemática,3.9,0.8,3.8,0.8,4.0,1.0,3.55,0.9,3.81,14,0.9417,35,40,0.875,Reprovado,20240398,Thiago Costa,3ºA,3º Ano,M,2005-06-01,matematica,Insuficiente,4
20240399,P003,60,5.7,2.3,5,10,9,4.4,5.5,5,10,15,4.2,8.4,3,10,10,1.6,5.7,2,10,13,Matemática,4.0,0.5,4.95,0.5,6.3,0.3,3.65,0.2,4.72,47,0.8042,15,40,0.375,Reprovado,20240399,Aline Martins,3ºA,3º Ano,F,2006-07-03,matematica,Insuficiente,4
20240400,P003,60,2.5,3.7,5,10,12,2.6,5.7,6,10,10,7.0,4.5,3,10,19,4.3,4.4,7,10,17,Matemática,3.1,0.5,4.15,0.6,5.75,0.3,4.35,0.7,4.34,58,0.7583,21,40,0.525,Reprovado,20240400,Giovana Monteiro,3ºA,3º Ano,F,2007-03-12,matematica,Insuficiente,3
20240401,P003,60,4.7,5.8,10,10,2,1.8,4.9,10,10,2,3.8,4.4,8,10,1,3.8,5.0,10,10,0,Matemática,5.25,1.0,3.35,1.0,4.1,0.8,4.4,1.0,4.28,5,0.9792,38,40,0.95,Reprovado,20240401,Jéssica Nascimento,3ºA,3º Ano,F,2006-04-17,matematica,Insuficiente,5
20240402,P003,60,3.8,4.2,10,10,3,2.8,5.9,9,10,4,5.1,7.1,10,10,1,2.8,3.6,10,10,0,Matemática,4.0,1.0,4.35,0.9,6.1,1.0,3.2,1.0,4.41,8,0.9667,39,40,0.975,Reprovado,20240402,Giovana Araújo,3ºA,3º Ano,F,2006-02-15,matematica,Insuficiente,3
20240403,P003,60,3.0,4.6,7,10,20,6.4,3.2,3,10,14,3.6,4.6,3,10,13,2.2,3.0,4,10,12,Matemática,3.8,0.7,4.8,0.3,4.1,0.3,2.6,0.4,3.82,59,0.7542,17,40,0.425,Reprovado,20240403,Igor Monteiro,3ºA,3º Ano,M,2006-06-03,matematica,Insuficiente,4
20240404,P003,60,4.3,5.5,10,10,4,3.5,5.9,8,10,4,3.3,2.1,10,10,5,2.4,4.0,8,10,2,Matemática,4.9,1.0,4.7,0.8,2.7,1.0,3.2,0.8,3.88,15,0.9375,36,40,0.9,Reprovado,20240404,Tatiane Lima,3ºA,3º Ano,F,2007-02-01,matematica,Insuficiente,5
20240405,P003,60,2.9,3.9,7,10,16,1.2,3.5,5,10,19,1.2,3.8,5,10,12,5.9,4.1,3,10,20,Matemática,3.4,0.7,2.35,0.5,2.5,0.5,5.0,0.3,3.31,67,0.7208,20,40,0.5,Reprovado,20240405,Henrique Santos,3ºA,3º Ano,M,2007-02-22,matematica,Insuficiente,3
20240406,P003,60,3.4,7.0,5,10,5,6.1,6.7,8,10,5,5.1,3.4,8,10,8,6.0,3.9,7,10,8,Matemática,5.2,0.5,6.4,0.8,4.25,0.8,4.95,0.7,5.2,26,0.8917,28,40,0.7,Reprovado,20240406,Eduardo Nascimento,3ºB,3º Ano,M,2007-04-17,matematica,Básico,6
20240407,P003,60,5.0,4.6,6,10,12,6.5,6.0,7,10,11,4.7,1.9,7,10,7,3.9,5.9,8,10,6,Matemática,4.8,0.6,6.25,0.7,3.3,0.7,4.9,0.8,4.81,36,0.85,28,40,0.7,Reprovado,20240407,Heloísa Nascimento,3ºB,3º Ano,F,2005-06-18,matematica,Insuficiente,4
20240408,P003,60,2.2,5.2,2,10,12,3.3,3.4,5,10,8,5.9,6.7,3,10,12,3.7,4.8,4,10,11,Matemática,3.7,0.2,3.35,0.5,6.3,0.3,4.25,0.4,4.4,43,0.8208,14,40,0.35,Reprovado,20240408,Larissa Moreira,3ºB,3º Ano,F,2006-04-26,matematica,Insuficiente,5
20240409,P003,60,6.5,5.6,10,10,0,4.9,4.0,8,10,5,3.2,6.1,10,10,5,6.2,2.5,8,10,4,Matemática,6.05,1.0,4.45,0.8,4.65,1.0,4.35,0.8,4.88,14,0.9417,36,40,0.9,Reprovado,20240409,Carla Pereira,3ºB,3º Ano,F,2005-03-21,matematica,Insuficiente,3
20240410,P003,60,4.9,5.5,4,10,9,3.8,6.6,4,10,17,4.9,5.9,4,10,14,5.3,5.1,5,10,19,Matemática,5.2,0.4,5.2,0.4,5.4,0.4,5.2,0.5,5.25,59,0.7542,17,40,0.425,Reprovado,20240410,Rafael Oliveira,3ºB,3º Ano,M,2006-01-24,matematica,Básico,6
20240411,P003,60,5.8,5.1,6,10,6,3.1,6.5,6,10,4,6.1,1.7,7,10,8,3.9,6.4,9,10,11,Matemática,5.45,0.6,4.8,0.6,3.9,0.7,5.15,0.9,4.82,29,0.8792,28,40,0.7,Reprovado,20240411,Marcos Melo,3ºB,3º Ano,M,2005-08-19,matematica,Insuficiente,5
20240412,P003,60,4.7,5.4,6,10,9,4.6,4.1,6,10,9,3.0,4.9,8,10,8,1.8,3.8,9,10,8,Matemática,5.05,0.6,4.35,0.6,3.95,0.8,2.8,0.9,4.04,34,0.8583,29,40,0.725,Reprovado,20240412,Natália Oliveira,3ºB,3º Ano,F,2005-12-07,matematica,Insuficiente,3
20240413,P003,60,4.7,6.5,3,10,13,7.1,7.1,5,10,10,1.5,3.5,5,10,9,1.4,3.1,6,10,19,Matemática,5.6,0.3,7.1,0.5,2.5,0.5,2.25,0.6,4.36,51,0.7875,19,40,0.475,Reprovado,20240413,Giovana Teixeira,3ºB,3º Ano,F,2007-02-19,matematica,Insuficiente,5
20240414,P003,60,5.5,5.1,8,10,5,4.7,3.1,8,10,2,7.0,7.6,10,10,4,2.3,3.3,8,10,0,Matemática,5.3,0.8,3.9,0.8,7.3,1.0,2.8,0.8,4.82,11,0.9542,34,40,0.85,Reprovado,20240414,Diana Moreira,3ºB,3º Ano,F,2007-03-12,matematica,Insuficiente,3
20240415,P003,60,5.6,3.5,8,10,6,5.0,4.2,9,10,7,3.4,5.9,9,10,7,4.7,4.2,7,10,11,Matemática,4.55,0.8,4.6,0.9,4.65,0.9,4.45,0.7,4.56,31,0.8708,33,40,0.825,Reprovado,20240415,Diana Rodrigues,3ºB,3º Ano,F,2006-02-09,matematica,Insuficiente,3
